PAY_0: ['-2'],PAY_0: ['0'],PAY_0: ['2' '3+'],PAY_3: ['-1'],PAY_3: ['2' '3+'],PAY_5: ['2' '3+'],"LIMIT_BAL_YEO: (-inf, 61.79)","LIMIT_BAL_YEO: [111.07, inf)","LIMIT_BAL_YEO: [89.11, 111.07)","AGE_LOGC: [4.21, inf)","BILL_AMT1_POW: [19.77, 185.81)","BILL_AMT1_POW: [390.34, inf)","PAY_AMT1_LOGC: (-inf, 3.11)","PAY_AMT1_LOGC: [8.42, 9.78)","PAY_AMT1_LOGC: [9.78, inf)","PAY_AMT2_POW: [9.54, 44.73)","PAY_AMT3_LOGC: (-inf, 2.35)",alvo,quebra,probas,score,safras,ID,GH
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202111,11655,C
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,DES,0.3065080674698538,693,202101,11656,B
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,DES,0.43790596117099784,562,202108,11657,D
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,DES,0.4106555021934511,589,202105,11658,C
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.5757777239175542,424,202105,11659,D
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.20127448898048744,798,202107,11660,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.4750859397588395,525,202107,11661,D
0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,DES,0.7918544772650151,208,202101,11662,E
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,DES,0.5835546208692391,417,202111,11663,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202109,11664,B
0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,DES,0.9630553865060913,37,202111,11665,E
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.376517587930024,623,202110,11666,C
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202103,11667,D
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DES,0.47295453543507404,527,202105,11668,D
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202101,11669,A
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DES,0.21977002782743318,780,202109,11670,A
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,DES,0.28635016338880626,713,202109,11671,B
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,DES,0.8624028763955767,138,202110,11672,E
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DES,0.556195107818859,444,202103,11673,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202111,11674,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202106,11675,B
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202104,11676,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202108,11677,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202101,11678,B
0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,DES,0.7712482036189986,229,202112,11679,E
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.4326074056880302,567,202109,11680,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202111,11681,B
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.5326150265069246,467,202108,11682,D
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.5355725113205797,464,202105,11683,D
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,DES,0.27141498746572135,728,202104,11684,A
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DES,0.8161293346039216,184,202111,11685,E
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202103,11686,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202101,11687,B
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.18534244585041199,814,202105,11688,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202101,11689,B
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,DES,0.6925784048354897,308,202108,11690,E
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.43326857404541186,567,202107,11691,D
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202112,11692,A
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202104,11693,B
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.2775104043939069,722,202112,11694,B
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.27922766268857097,721,202111,11695,B
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.3863917871076427,613,202112,11696,C
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202107,11697,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202111,11698,B
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202111,11699,A
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,DES,0.46298524811058367,537,202102,11700,D
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202112,11701,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202102,11702,B
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.20127448898048744,798,202109,11703,A
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.27922766268857097,721,202112,11704,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.4326074056880302,567,202101,11705,D
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,DES,0.1463475631609407,853,202110,11706,A
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,DES,0.36829639330944874,632,202111,11707,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,DES,0.34907863833094377,651,202109,11708,C
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,DES,0.6408525599297256,359,202110,11709,E
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,DES,0.22323202566170394,776,202112,11710,A
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202103,11711,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202111,11712,B
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,DES,0.3201488334372095,680,202102,11713,B
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.19280387868336799,807,202110,11714,A
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,DES,0.28459471479100906,715,202107,11715,B
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.3863917871076427,613,202104,11716,C
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.2883258010060165,711,202109,11717,B
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,DES,0.37122904599164325,629,202103,11718,C
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DES,0.21977002782743318,780,202111,11719,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202104,11720,B
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3349077255588301,665,202108,11721,C
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.483870326703896,516,202110,11722,D
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DES,0.19280387868336799,807,202105,11723,A
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.18854022028110534,811,202102,11724,A
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DES,0.2624193321920972,737,202101,11725,A
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,DES,0.4960465331474919,504,202104,11726,D
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.27922766268857097,721,202112,11727,B
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.2183828373651599,781,202108,11728,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202108,11729,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202103,11730,C
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.7228356397864786,277,202109,11731,E
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.18534244585041199,814,202102,11732,A
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.2522312965391702,748,202107,11733,A
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.44366399673654294,556,202101,11734,D
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.2183828373651599,781,202110,11735,A
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,DES,0.4643602797647583,536,202102,11736,D
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2833805180526203,716,202109,11737,B
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,DES,0.8109889604217785,189,202101,11738,E
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.8327798094257169,168,202101,11739,E
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,DES,0.7878315024483413,212,202106,11740,E
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DES,0.41064161483216766,589,202102,11741,C
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.2623230049914483,737,202106,11742,A
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.18534244585041199,814,202103,11743,A
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,DES,0.20296841785004127,797,202105,11744,A
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.5437409927740534,456,202104,11745,D
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,DES,0.8361856529497922,164,202111,11746,E
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.17283046610465175,827,202105,11747,A
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,DES,0.9640339271481976,36,202112,11748,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,DES,0.41051697990459773,589,202107,11749,C
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.4624944194718065,537,202108,11750,D
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.24207991682657817,758,202107,11751,A
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.24207991682657817,758,202101,11752,A
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.6408525599297256,359,202111,11753,E
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202106,11754,B
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,DES,0.2986756566899292,701,202107,11755,B
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.3250973731703227,675,202104,11756,B
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,DES,0.29175933560882916,708,202101,11757,B
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,DES,0.21086042256173074,789,202110,11758,A
0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,DES,0.391774196738875,608,202112,11759,C
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.28737341651748327,712,202101,11760,B
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,DES,0.5030445822814302,497,202107,11761,D
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,DES,0.3787397272908255,621,202106,11762,C
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.22831682897657632,771,202102,11763,A
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DES,0.32228535762753147,678,202107,11764,B
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,DES,0.5444742906902288,456,202105,11765,D
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,DES,0.31535400963780985,684,202104,11766,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202108,11767,B
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202108,11768,C
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202112,11769,A
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,DES,0.9495601870187687,51,202101,11770,E
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DES,0.18541761037974558,814,202105,11771,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202110,11772,B
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,DES,0.3863917871076427,613,202105,11773,C
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.4981836362751449,502,202101,11774,D
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.43326857404541186,567,202112,11775,D
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202103,11776,C
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.24207991682657817,758,202111,11777,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,DES,0.31677522140058756,683,202101,11778,B
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.27922766268857097,721,202108,11779,B
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,DES,0.48293805714078286,517,202107,11780,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202112,11781,B
1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,DES,0.2155915703532583,784,202108,11782,A
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.2198553862956924,780,202106,11783,A
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,DES,0.3883818603672848,612,202110,11784,C
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DES,0.6408525599297256,359,202110,11785,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202107,11786,C
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,DES,0.41810750537061137,582,202108,11787,C
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.4284673574970773,571,202103,11788,C
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,DES,0.3536713798578974,646,202104,11789,C
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,DES,0.5213312889019955,479,202109,11790,D
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DES,0.32228535762753147,678,202106,11791,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202104,11792,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202105,11793,C
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,DES,0.4330321492704921,567,202104,11794,D
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.3751439732768111,625,202102,11795,C
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,DES,0.24136457159757,758,202104,11796,A
0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.947911991123186,53,202107,11797,E
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,DES,0.19155399846872942,808,202106,11798,A
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202107,11799,A
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,DES,0.6928271608404611,307,202112,11800,E
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,DES,0.21133342210691278,788,202112,11801,A
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.3771500136771918,623,202108,11802,C
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,DES,0.257459576081561,742,202107,11803,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202108,11804,B
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2833805180526203,716,202111,11805,B
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,DES,0.6614302032348602,339,202107,11806,E
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.5309172834731882,469,202102,11807,D
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202112,11808,B
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.5229609652794007,477,202107,11809,D
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,DES,0.3498672754416498,650,202109,11810,C
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,DES,0.438082164773505,562,202105,11811,D
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202107,11812,B
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,DES,0.9366173282019715,64,202107,11813,E
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,DES,0.31677522140058756,683,202108,11814,B
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,DES,0.20921259244806922,790,202107,11815,A
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DES,0.19280387868336799,807,202105,11816,A
0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,DES,0.34790009907741,652,202108,11817,C
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DES,0.2891272836094763,711,202109,11818,B
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,DES,0.18541761037974558,814,202107,11819,A
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202111,11820,B
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.9143239280335139,86,202112,11821,E
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.32227282453933326,678,202103,11822,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202105,11823,B
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,DES,0.1608997504599584,839,202104,11824,A
0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.6836752738488372,317,202106,11825,E
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,DES,0.5905121975533837,410,202104,11826,D
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,DES,0.30985559182719763,690,202110,11827,B
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DES,0.14200011482625335,858,202101,11828,A
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,DES,0.7731094802071056,227,202106,11829,E
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202108,11830,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202111,11831,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,DES,0.3917018687885584,608,202102,11832,C
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DES,0.1812067481943651,818,202107,11833,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202109,11834,C
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.3863917871076427,613,202112,11835,C
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.31677522140058756,683,202104,11836,B
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,DES,0.5309172834731882,469,202103,11837,D
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,DES,0.7150542151483483,285,202107,11838,E
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,DES,0.8327798094257169,168,202107,11839,E
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,DES,0.438082164773505,562,202108,11840,D
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.19280387868336799,807,202112,11841,A
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,DES,0.1599732616274393,840,202110,11842,A
0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,DES,0.7881827496543735,212,202105,11843,E
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,DES,0.672478288164183,328,202107,11844,E
0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,DES,0.34790009907741,652,202109,11845,C
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,DES,0.6172121316513763,383,202105,11846,E
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,DES,0.9070027824680108,93,202107,11847,E
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,DES,0.24487040976273292,755,202108,11848,A
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,DES,0.2563137836615751,743,202109,11849,A
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,DES,0.3882641847354006,612,202102,11850,C
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202110,11851,C
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DES,0.3556279474467265,644,202110,11852,C
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,DES,0.6297273392868893,370,202110,11853,E
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,DES,0.7073709342846622,293,202107,11854,E
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,DES,0.13903679478455352,861,202103,11855,A
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,DES,0.44608039118998727,554,202111,11856,D
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,DES,0.49586758909460915,504,202106,11857,D
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,DES,0.268752523326408,731,202111,11858,A
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DES,0.3284594688488218,671,202106,11859,C
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,DES,0.6919924754638318,308,202112,11860,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DES,0.27922766268857097,721,202107,11861,B
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,DES,0.40170332084579446,598,202101,11862,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202101,11863,B
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DES,0.5326150265069246,467,202112,11864,D
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,DES,0.7625484200814712,238,202110,11865,E
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DES,0.2736019323016018,726,202112,11866,B
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.5269782081098038,473,202105,11867,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202108,11868,B
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,DES,0.6226673630208727,377,202105,11869,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DES,0.3284594688488218,671,202108,11870,C
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DES,0.8600629840879023,140,202109,11871,E
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DES,0.8758668877039258,125,202103,11872,E
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,DES,0.9366173282019715,64,202112,11873,E
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,DES,0.45606616333388666,544,202109,11874,D
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,DES,0.29175933560882916,708,202108,11875,B
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.36471021518302077,635,202101,11876,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DES,0.3771634932376093,623,202111,11877,C
0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,DES,0.9507610445157603,50,202111,11878,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DES,0.3241553751709228,676,202104,11879,B
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,DES,0.5437409927740534,456,202109,11880,D
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,DES,0.438082164773505,562,202103,11881,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,DES,0.46231572480839306,538,202108,11882,D
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DES,0.43326857404541186,567,202112,11883,D
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,DES,0.8109889604217785,189,202107,11884,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,DES,0.41051697990459773,589,202109,11885,C
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DES,0.19280387868336799,807,202101,11886,A
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DES,0.23798208113364464,762,202111,11887,A
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,DES,0.20335675811450218,796,202104,11888,A
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,DES,0.2332625929872999,766,202110,11889,A
